gid,payer_of_couriers,payer_weak,courier_candidate,beneficiary,in_cycle,layering,split_in,dates_ok,pay_seeds,pay_seeds_kzt,L,sameday,chain,split,flags_evidence
100000008682426100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006209210100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003888527100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008490127100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000004336228100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000006844004100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001688676100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008712036100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004697956100,False,False,False,False,True,True,False,True,0,0,0.0,0,4,0,стоит в замкнутом маршруте ≤ 6 шагов; последовательная цепочка транзитов длиной 5 узлов
100000004921657100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000000408846100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003406094100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000008695566100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005974542100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001887715100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,1,
100000002472632100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000004629688100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002459832100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006100920100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001439416100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002121357100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002970466100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002581346100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008738658100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005910114100,True,False,False,False,True,False,False,True,2,318389,0.0,0,0,0,переводит 2 известным курьерам 318 тыс. ₸ — признаки выплат курьерам; стоит в замкнутом маршруте ≤ 6 шагов
100000001046626100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006492770100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000001674850100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000860514100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003650146100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001227106100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003647799100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008293431100,False,False,False,False,True,False,False,False,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002975287100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008507703100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001733687100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004552204100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000008223756100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002956769100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008555233100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002346166100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000878006100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004997515100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000007653003100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000661131100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003880331100,False,True,False,False,True,False,False,True,1,402000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000003204491100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008463968100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002712416100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008754997100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008011573100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003178549100,False,True,False,False,True,False,False,False,1,12000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000000534581100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000007138613100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002380341100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008309514100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003134474100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002373386100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008684767100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008332511100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005754335100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008547295100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001875167100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000004670388100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000004097972100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000000481716100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005089460100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003105929100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000008379273100,False,False,True,False,False,False,False,True,0,0,0.26,1,0,0,"платит в те же точки сбора, что известные курьеры (26% исходящих, 1 раз в тот же день) — кандидат в курьеры"
100000005357705100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003111305100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008503177100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000955529100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008695689100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004184158100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005475379100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003093299100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008767027100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004539443100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007863304100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004959752100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002214664100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008192264100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000000942301100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002578653100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002511581100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005610717100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000005704413100,False,False,False,False,True,False,False,True,0,0,0.05,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000000976943100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008708061100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003986141100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005037490100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000004257714100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000569479100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007303047100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008708743100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008745863100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005048668100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000006522972100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008759857100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000005342513100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000004750897100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001140785100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002821425100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003221510100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003031003100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003060187100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008718811100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008043184100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002530224100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008754608100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006989232100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006532229100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005661829100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004553349100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002945626100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008775471100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000000404740100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004268036100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001256409100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005360814100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002369454100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004272302100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008727982100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000000600707100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004500781100,False,False,False,False,False,False,True,False,0,0,0.0,0,0,2,дробление: 2 раз получал несколько переводов от одного плательщика за день
100000008703533100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004549591100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002700161100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003134550100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001957974100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001246806100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003622955100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003692843100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008629504100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005621418100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004167082100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004379306100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004856746100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004891562100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007042175100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002670463100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005567828100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004200745100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003989033100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000005146665100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003096787100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003074515100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004377043100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008680061100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008471634100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002119762100,False,False,False,False,False,False,True,False,0,0,0.0,0,0,2,дробление: 2 раз получал несколько переводов от одного плательщика за день
100000008628818100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007510567100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004780327100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008376785100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005745873100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002594214100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001299323100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003838587100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000673915100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003061115100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004326224100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004988240100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008525136100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001991973100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004569637100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008675322100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004235471100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003194831100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008588665100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003230329100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002217806100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004041294100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000008583971100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008251939100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004049912100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002227960100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008677368100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008631800100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003220685100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000003072205100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001202637100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002835874100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002707106100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008343415100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000004981068100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004241142100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008190411100,False,False,False,False,False,False,True,False,0,0,0.0,0,0,3,дробление: 3 раз получал несколько переводов от одного плательщика за день
100000008699083100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008136608100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008695157100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000369781100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003133045100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002474570100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002514975100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001089055100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000608031100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002659103100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000733940100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001537524100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002971593100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006918814100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007381662100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003199390100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007749747100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003447411100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000500040100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008551752100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002876914100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004571634100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004610802100,False,False,False,False,False,False,True,False,0,0,0.0,0,0,4,дробление: 4 раз получал несколько переводов от одного плательщика за день
100000001311175100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008740295100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002596039100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002126791100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005783452100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006693788100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002832753100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002981489100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003084870100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002791494100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003345947100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000002733083100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003247600100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001378288100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002305477100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006638021100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008517061100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000005910895100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002723439100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002320495100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002229615100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008327791100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002208836100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001724740100,False,False,False,False,False,False,True,False,0,0,0.0,0,0,2,дробление: 2 раз получал несколько переводов от одного плательщика за день
100000004386286100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001714883100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008337304100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000000655469100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008722541100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004222274100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006232642100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004066370100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005685783100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006171671100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003481025100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003646145100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002659265100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003289281100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004840086100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000008554390100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004691350100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004652395100,False,False,False,False,False,False,True,False,0,0,0.0,0,0,2,дробление: 2 раз получал несколько переводов от одного плательщика за день
100000004979264100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008074304100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002227989100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003207060100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004601193100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004991593100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003128638100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005878334100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002878483100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000981693100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006416061100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008168850100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004747154100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008524903100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005049404100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002258492100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005497148100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004596284100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007960337100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003180305100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007653094100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008175078100,False,False,False,False,False,False,True,False,0,0,0.0,0,0,4,дробление: 4 раз получал несколько переводов от одного плательщика за день
100000004263867100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002194320100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001222245100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008151098100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008735802100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004047887100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003146511100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007511780100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007867364100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006288612100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006735545100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004403641100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003370425100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004350094100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004911971100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000001202787100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008469048100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000002635746100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008321975100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003078839100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004006327100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007865484100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005367180100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001669260100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001297206100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002645046100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006308406100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002728246100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001590795100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006257675100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000002130400100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000557536100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000002689717100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005189258100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002748511100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002371892100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008130868100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007153161100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002994441100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001065481100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007731977100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003252446100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002671326100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005087923100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008770483100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002748040100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004800648100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005025629100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000581682100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004976946100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000957746100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003001138100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001325618100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003792647100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004107228100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003500764100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004261340100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008172721100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005079473100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004850609100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005042822100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002794374100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002860934100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003097947100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004260869100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008762885100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002986245100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001471706100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000002304943100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002695812100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008761220100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004890713100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
