gid,role,rule_id,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_reach,seed_direct,seed_money,seed_money_share,rep_in,betweenness,pagerank,fast_share,seq_ok,reciprocal,sync_payers_day,p_money,p_turnover,p_betweenness,p_role,p_reach,p_multiplier,priority_raw
100000004268036100,peripheral,R7,0.3,8,0.0143,"граница выборки (4-е колено): получил 6 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,5500.0,0.0,1.0,0.0,0.0,1,0,0.2661171785036705,4.812752195693543e-09,0,0.0,0.0002898046971760584,,True,0,1,0.0001,0.0045,0.0367,0.03,0.0148,0.8,0.0689
100000001256409100,peripheral,R7,0.3,6,0.0188,"граница выборки (4-е колено): получил 8 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,8000.0,0.0,1.0,0.0,0.0,1,0,17.253592661260495,3.1203271592982917e-07,0,0.0,0.0005495538621161617,,True,0,1,0.0009,0.0079,0.0367,0.03,0.0148,0.8,0.0722
100000005360814100,peripheral,R7,0.3,6,0.1566,"граница выборки (4-е колено): получил 144 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,144000.0,0.0,3.0,0.0,0.0,7,0,64.88294433637554,1.173413661507186e-06,1,0.0,0.00043559649267614604,,True,0,1,0.0018,0.0961,0.0367,0.03,0.0543,0.8,0.1751
100000002369454100,peripheral,R7,0.3,6,0.0967,"граница выборки (4-е колено): получил 25 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,25000.0,0.0,1.0,0.0,0.0,7,0,166.28759276579157,3.0073255011198717e-06,0,0.0,0.0004307604037600737,,True,0,1,0.0029,0.0391,0.0367,0.03,0.0543,0.8,0.1304
100000004272302100,peripheral,R7,0.3,25,0.0657,"граница выборки (4-е колено): получил 10 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,7,0,34.64152501965917,6.264949769044614e-07,0,0.0,0.00028902455702792176,,True,0,1,0.0013,0.0118,0.0367,0.03,0.0543,0.8,0.1073
100000008727982100,peripheral,R7,0.3,10,0.0647,"граница выборки (4-е колено): получил 30 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,30000.0,0.0,2.0,0.0,0.0,1,0,586.3832662329816,1.060479209928873e-05,1,0.0,0.0005161702905370309,,True,0,1,0.0055,0.0462,0.0367,0.03,0.0148,0.8,0.1066
100000000600707100,peripheral,R7,0.3,36,0.1161,"граница выборки (4-е колено): получил 89 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,89000.0,0.0,2.0,0.0,0.0,1,0,5916.184971098267,0.00010699471702609234,1,0.0,0.0005726088761598887,,True,0,1,0.0175,0.0821,0.0367,0.03,0.0148,0.8,0.1449
100000004500781100,peripheral,R7,0.3,15,0.1358,"граница выборки (4-е колено): получил 74 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,74000.0,0.0,5.0,0.0,0.0,7,0,81.8197858077603,1.479717904765184e-06,1,0.0,0.0006837336338697898,,True,0,1,0.0021,0.0764,0.0367,0.03,0.0543,0.8,0.1596
100000008703533100,peripheral,R7,0.3,7,0.1658,"граница выборки (4-е колено): получил 75 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,75000.0,0.0,1.0,0.0,0.0,8,0,0.634058031752651,1.1466994358173716e-08,0,0.0,0.0002968487874783173,,True,0,1,0.0002,0.0767,0.0367,0.03,0.0839,0.8,0.182
100000004549591100,peripheral,R7,0.3,40,0.1251,"граница выборки (4-е колено): получил 49 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,49000.0,0.0,1.0,0.0,0.0,7,0,673.1456978967495,1.2173898181960319e-05,0,0.0,0.00044625604853705054,,True,0,1,0.0059,0.0626,0.0367,0.03,0.0543,0.8,0.1516
100000002700161100,peripheral,R7,0.3,53,0.1649,"граница выборки (4-е колено): получил 39 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,39000.0,0.0,1.0,0.0,0.0,10,0,1695.6521739130435,3.066601626027675e-05,0,0.0,0.0009064127928751029,,True,0,1,0.0093,0.0546,0.0367,0.03,0.0961,0.8,0.1814
100000003134550100,peripheral,R7,0.3,7,0.1768,"граница выборки (4-е колено): получил 100 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,100000.0,0.0,1.0,0.0,0.0,8,0,0.8454107090035347,1.528932581089829e-08,0,0.0,0.00030018209974604364,,True,0,1,0.0002,0.087,0.0367,0.03,0.0839,0.8,0.1902
100000001957974100,peripheral,R7,0.3,15,0.1922,"граница выборки (4-е колено): получил 500 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,500000.0,0.0,1.0,0.0,0.0,7,0,51.90454711449661,9.386982249562932e-07,0,0.0,0.0003215701793309766,,True,0,1,0.0016,0.1296,0.0367,0.03,0.0543,0.8,0.2018
100000001246806100,peripheral,R7,0.3,7,0.1942,"граница выборки (4-е колено): получил 130 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,130000.0,0.0,1.0,0.0,0.0,9,0,126.21411090783131,2.282593114862727e-06,0,0.0,0.000535310934123788,,True,0,1,0.0025,0.0939,0.0367,0.03,0.0909,0.8,0.2032
100000003622955100,peripheral,R7,0.3,11,0.1407,"граница выборки (4-е колено): получил 15 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,15000.0,0.0,1.0,0.0,0.0,11,0,5898.867522538375,0.00010668152947071142,0,0.0,0.0013392360951323822,,True,0,1,0.0174,0.0208,0.0367,0.03,0.0992,0.8,0.1633
100000003692843100,peripheral,R7,0.3,49,0.1976,"граница выборки (4-е колено): получил 510 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,510000.0,0.0,2.0,0.0,0.0,7,0,722.4341059239855,1.3065283305194846e-05,1,0.0,0.0005318067920204759,,True,0,1,0.0061,0.1301,0.0367,0.03,0.0543,0.8,0.2058
100000008629504100,peripheral,R7,0.3,1,0.0851,"граница выборки (4-е колено): получил 20 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,20000.0,0.0,1.0,0.0,0.0,7,0,4.898950101272247,8.859793640178668e-08,0,0.0,0.00030336003181306723,,True,0,1,0.0005,0.0307,0.0367,0.03,0.0543,0.8,0.1218
100000005621418100,peripheral,R7,0.3,26,0.1019,"граница выборки (4-е колено): получил 30 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,30000.0,0.0,1.0,0.0,0.0,7,0,9.68155768980953,1.750918083956833e-07,0,0.0,0.0003091915026361626,,True,0,1,0.0007,0.0462,0.0367,0.03,0.0543,0.8,0.1343
100000004167082100,peripheral,R7,0.3,14,0.0735,"граница выборки (4-е колено): получил 13 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,13300.0,0.0,1.0,0.0,0.0,7,0,127.5604104675901,2.3069410588726662e-06,0,0.0,0.00038661659904842404,,True,0,1,0.0026,0.0178,0.0367,0.03,0.0543,0.8,0.1131
100000004379306100,peripheral,R7,0.3,6,0.0764,"граница выборки (4-е колено): получил 15 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,15000.0,0.0,1.0,0.0,0.0,7,0,99.77255565947493,1.8043953006719228e-06,0,0.0,0.0005343806771430133,,True,0,1,0.0023,0.0208,0.0367,0.03,0.0543,0.8,0.1153
100000004856746100,peripheral,R7,0.3,33,0.0881,"граница выборки (4-е колено): получил 20 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,20000.0,0.0,1.0,0.0,0.0,7,0,214.5424263442933,3.880018341031961e-06,0,0.0,0.000301380945887218,,True,0,1,0.0033,0.0307,0.0367,0.03,0.0543,0.8,0.124
100000004891562100,peripheral,R7,0.3,8,0.1046,"граница выборки (4-е колено): получил 103 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,103400.0,0.0,1.0,0.0,0.0,1,0,5.003002955869006,9.047974127903862e-08,0,0.0,0.00034241876489243583,,True,0,1,0.0005,0.0884,0.0367,0.03,0.0148,0.8,0.1363
100000007042175100,peripheral,R7,0.3,1,0.1306,"граница выборки (4-е колено): получил 60 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,60000.0,0.0,1.0,0.0,0.0,7,0,118.98359241320092,2.1518285623573153e-06,0,0.0,0.0005363434676045017,,True,0,1,0.0025,0.0712,0.0367,0.03,0.0543,0.8,0.1558
100000002670463100,peripheral,R7,0.3,8,0.0617,"граница выборки (4-е колено): получил 32 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,31500.0,0.0,1.0,0.0,0.0,1,0,1.52412565870284,2.7563944393517564e-08,0,0.0,0.0003037777897258625,,True,0,1,0.0003,0.0486,0.0367,0.03,0.0148,0.8,0.1043
100000005567828100,peripheral,R7,0.3,8,0.1455,"граница выборки (4-е колено): получил 94 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,94000.0,0.0,1.0,0.0,0.0,7,0,221.89398494506938,4.012971914328496e-06,0,0.0,0.0003221789656194473,,True,0,1,0.0034,0.0842,0.0367,0.03,0.0543,0.8,0.1669
100000004200745100,peripheral,R7,0.3,12,0.2089,"граница выборки (4-е колено): получил 130 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,130000.0,0.0,4.0,0.0,0.0,9,0,5157.6532407606755,9.327660506048275e-05,1,0.0,0.0006035919445701515,,True,0,1,0.0163,0.0939,0.0367,0.03,0.0909,0.8,0.2142
100000003989033100,peripheral,R7,0.3,8,0.1439,"граница выборки (4-е колено): получил 373 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,373400.0,0.0,13.0,0.0,0.0,1,0,246.19520130840988,4.452461514617783e-06,1,0.0,0.0006015128764964382,,True,0,1,0.0036,0.122,0.0367,0.03,0.0148,0.8,0.1657
100000005146665100,peripheral,R7,0.3,59,0.0566,"граница выборки (4-е колено): получил 6 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,5500.0,0.0,1.0,0.0,0.0,7,0,0.21539728066645641,3.895478455403841e-09,0,0.0,0.00028773710725674384,,True,0,1,0.0001,0.0045,0.0367,0.03,0.0543,0.8,0.1005
100000003096787100,peripheral,R7,0.3,8,0.0792,"граница выборки (4-е колено): получил 16 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,16400.0,0.0,1.0,0.0,0.0,7,0,38.71341864999083,7.001355254785887e-07,0,0.0,0.0002930128281760604,,True,0,1,0.0014,0.0243,0.0367,0.03,0.0543,0.8,0.1174
100000003074515100,peripheral,R7,0.3,7,0.1804,"граница выборки (4-е колено): получил 105 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,105000.0,0.0,1.0,0.0,0.0,8,0,69.54879424191937,1.25779596070315e-06,0,0.0,0.0003007214450238256,,True,0,1,0.0019,0.0887,0.0367,0.03,0.0839,0.8,0.193
100000004377043100,peripheral,R7,0.3,29,0.0587,"граница выборки (4-е колено): получил 6 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,5700.0,0.0,1.0,0.0,0.0,7,0,62.932575304644985,1.1381410688370946e-06,0,0.0,0.00036514381164088624,,True,0,1,0.0018,0.0048,0.0367,0.03,0.0543,0.8,0.1021
100000008680061100,peripheral,R7,0.3,5,0.1149,"граница выборки (4-е колено): получил 41 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,41300.0,0.0,2.0,0.0,0.0,7,0,106.96242574209222,1.9344247231294826e-06,1,0.0,0.0003120661265589064,,True,0,1,0.0023,0.0567,0.0367,0.03,0.0543,0.8,0.144
100000008471634100,peripheral,R7,0.3,27,0.0883,"граница выборки (4-е колено): получил 20 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,20000.0,0.0,1.0,0.0,0.0,7,0,239.68904912996086,4.334797189607231e-06,0,0.0,0.001129186048985322,,True,0,1,0.0035,0.0307,0.0367,0.03,0.0543,0.8,0.1242
100000002119762100,peripheral,R7,0.3,5,0.1363,"граница выборки (4-е колено): получил 77 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,77000.0,0.0,6.0,0.0,0.0,7,0,40.642309411011865,7.3501968176476e-07,1,0.0,0.0005318447623815349,,True,0,1,0.0014,0.0776,0.0367,0.03,0.0543,0.8,0.16
100000008628818100,peripheral,R7,0.3,8,0.1188,"граница выборки (4-е колено): получил 46 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,46310.0,0.0,1.0,0.0,0.0,7,0,109.31819620006556,1.977029035665454e-06,0,0.0,0.0003042545700695101,,True,0,1,0.0024,0.0603,0.0367,0.03,0.0543,0.8,0.147
100000007510567100,peripheral,R7,0.3,8,0.1256,"граница выборки (4-е колено): получил 52 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,52000.0,0.0,1.0,0.0,0.0,7,0,122.74986401216603,2.2199419100540614e-06,0,0.0,0.00030639316958050076,,True,0,1,0.0025,0.0665,0.0367,0.03,0.0543,0.8,0.152
100000004780327100,peripheral,R7,0.3,8,0.0264,"граница выборки (4-е колено): получил 12 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,12000.0,0.0,1.0,0.0,0.0,1,0,0.580619298553463,1.050055024514955e-08,0,0.0,0.0002932979703135095,,True,0,1,0.0002,0.0157,0.0367,0.03,0.0148,0.8,0.0779
100000008376785100,peripheral,R7,0.3,5,0.1728,"граница выборки (4-е колено): получил 234 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,234250.0,0.0,2.0,0.0,0.0,7,0,139.4987502430907,2.5228469665278672e-06,1,0.0,0.00053413537855294,,True,0,1,0.0027,0.1104,0.0367,0.03,0.0543,0.8,0.1873
100000005745873100,peripheral,R7,0.3,39,0.1689,"граница выборки (4-е колено): получил 223 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,223000.0,0.0,1.0,0.0,0.0,7,0,1.0277062271207553,1.858615602688393e-08,0,0.0,0.0003177319865183214,,True,0,1,0.0002,0.1092,0.0367,0.03,0.0543,0.8,0.1843
100000002594214100,peripheral,R7,0.3,41,0.2032,"граница выборки (4-е колено): получил 1,0 млн ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,1000000.0,0.0,1.0,0.0,0.0,7,0,108.77522639587185,1.9672093797829513e-06,0,0.0,0.00036868492302958726,,True,0,1,0.0024,0.139,0.0367,0.03,0.0543,0.8,0.2099
100000001299323100,peripheral,R7,0.3,7,0.1814,"граница выборки (4-е колено): получил 109 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,109000.0,0.0,1.0,0.0,0.0,8,0,72.19827211780202,1.3057119973013655e-06,0,0.0,0.0003012499248085375,,True,0,1,0.0019,0.0896,0.0367,0.03,0.0839,0.8,0.1937
100000003838587100,peripheral,R7,0.3,15,0.058,"граница выборки (4-е колено): получил 6 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,6000.0,0.0,1.0,0.0,0.0,7,0,6.634036687115701,1.1997712741339335e-07,0,0.0,0.000557475227698134,,True,0,1,0.0006,0.0053,0.0367,0.03,0.0543,0.8,0.1015
100000000673915100,peripheral,R7,0.3,37,0.0867,"граница выборки (4-е колено): получил 20 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,20200.0,0.0,1.0,0.0,0.0,7,0,0.9762326512104478,1.7655251953439783e-08,0,0.0,0.00028886462173996117,,True,0,1,0.0002,0.0325,0.0367,0.03,0.0543,0.8,0.123
100000003061115100,peripheral,R7,0.3,1,0.1194,"граница выборки (4-е колено): получил 45 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,45000.0,0.0,1.0,0.0,0.0,7,0,290.37795143941185,5.251510373095838e-06,0,0.0,0.0005362399839666948,,True,0,1,0.0039,0.0593,0.0367,0.03,0.0543,0.8,0.1474
100000004326224100,peripheral,R7,0.3,5,0.13,"граница выборки (4-е колено): получил 60 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,60000.0,0.0,1.0,0.0,0.0,7,0,71.72172249002094,1.2970935560554588e-06,0,0.0,0.0005372173236725562,,True,0,1,0.0019,0.0712,0.0367,0.03,0.0543,0.8,0.1553
100000004988240100,peripheral,R7,0.3,1,0.0855,"граница выборки (4-е колено): получил 20 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,20000.0,0.0,1.0,0.0,0.0,7,0,16.92885162146743,3.061597461310218e-07,0,0.0,0.000532249206285726,,True,0,1,0.0009,0.0307,0.0367,0.03,0.0543,0.8,0.1221
100000008525136100,peripheral,R7,0.3,1,0.0733,"граница выборки (4-е колено): получил 14 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,14100.0,0.0,1.0,0.0,0.0,7,0,26.69504575370315,4.827822119100905e-07,0,0.0,0.0002898134653296626,,True,0,1,0.0012,0.019,0.0367,0.03,0.0543,0.8,0.113
100000001991973100,peripheral,R7,0.3,8,0.0448,"граница выборки (4-е колено): получил 21 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,20800.0,0.0,1.0,0.0,0.0,1,0,1.0064067841593356,1.8200953758259216e-08,0,0.0,0.00029802732471498155,,True,0,1,0.0002,0.0329,0.0367,0.03,0.0148,0.8,0.0917
100000004569637100,peripheral,R7,0.3,6,0.058,"граница выборки (4-е колено): получил 6 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,5500.0,0.0,1.0,0.0,0.0,7,0,36.58327040847414,6.616116102463716e-07,0,0.0,0.0005555676972790809,,True,0,1,0.0014,0.0045,0.0367,0.03,0.0543,0.8,0.1015
100000008675322100,peripheral,R7,0.3,37,0.1806,"граница выборки (4-е колено): получил 340 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,340000.0,0.0,4.0,0.0,0.0,7,0,16.43163868374021,2.9716760713710526e-07,1,0.0,0.0003207776705780966,,True,0,1,0.0009,0.1194,0.0367,0.03,0.0543,0.8,0.193
100000004235471100,peripheral,R7,0.3,5,0.1648,"граница выборки (4-е колено): получил 180 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,180000.0,0.0,1.0,0.0,0.0,7,0,99.18516539349145,1.7937722968950281e-06,0,0.0,0.0003501606295614159,,True,0,1,0.0023,0.1033,0.0367,0.03,0.0543,0.8,0.1813
100000003194831100,peripheral,R7,0.3,8,0.0162,"граница выборки (4-е колено): получил 6 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,6265.0,0.0,1.0,0.0,0.0,1,0,4.130725592386685,7.470452969759082e-08,0,0.0,0.000292128363588289,,True,0,1,0.0005,0.0059,0.0367,0.03,0.0148,0.8,0.0703
100000008588665100,peripheral,R7,0.3,1,0.0978,"граница выборки (4-е колено): получил 25 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,25000.0,0.0,1.0,0.0,0.0,7,0,303.26045559300263,5.484491575210794e-06,0,0.0,0.000354045657390344,,True,0,1,0.004,0.0391,0.0367,0.03,0.0543,0.8,0.1313
100000003230329100,peripheral,R7,0.3,7,0.1817,"граница выборки (4-е колено): получил 110 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,110000.0,0.0,1.0,0.0,0.0,8,0,72.86064158677267,1.3176910064509191e-06,0,0.0,0.0003013820447547155,,True,0,1,0.0019,0.0899,0.0367,0.03,0.0839,0.8,0.1939
100000002217806100,peripheral,R7,0.3,40,0.1321,"граница выборки (4-е колено): получил 55 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,55000.0,0.0,2.0,0.0,0.0,7,0,755.5717017208412,1.3664579591996276e-05,1,0.0,0.00046577529725483574,,True,0,1,0.0062,0.0689,0.0367,0.03,0.0543,0.8,0.1569
100000004041294100,peripheral,R7,0.3,27,0.0812,"граница выборки (4-е колено): получил 18 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,17800.0,0.0,2.0,0.0,0.0,7,0,9.182519371461456,1.660666572353204e-07,1,0.0,0.00030219869671539186,,True,0,1,0.0007,0.0269,0.0367,0.03,0.0543,0.8,0.1189
100000008583971100,peripheral,R7,0.3,1,0.123,"граница выборки (4-е колено): получил 51 тыс ₸ от 2, исходящие не выгружены — роль не определить",4,False,True,2.0,0.0,51000.0,0.0,2.0,0.0,0.0,7,0,12.028629088081608,2.175387976843799e-07,0,0.0,0.0003311838791248431,,True,0,1,0.0008,0.0658,0.0367,0.03,0.0543,0.8,0.1501
100000008251939100,peripheral,R7,0.3,8,0.1165,"граница выборки (4-е колено): получил 44 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,44360.0,0.0,1.0,0.0,0.0,7,0,104.71507629960932,1.8937812140384263e-06,0,0.0,0.000303521658110559,,True,0,1,0.0023,0.0582,0.0367,0.03,0.0543,0.8,0.1452
100000004049912100,peripheral,R7,0.3,19,0.0664,"граница выборки (4-е колено): получил 10 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,7,0,74.18176197065083,1.3415835828867443e-06,0,0.0,0.00032600158075453623,,True,0,1,0.002,0.0118,0.0367,0.03,0.0543,0.8,0.1078
100000002227960100,peripheral,R7,0.3,21,0.0673,"граница выборки (4-е колено): получил 10 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,7,0,146.88435872330433,2.656416334839769e-06,0,0.0,0.0003007727149863174,,True,0,1,0.0028,0.0118,0.0367,0.03,0.0543,0.8,0.1085
100000008677368100,peripheral,R7,0.3,9,0.0722,"граница выборки (4-е колено): получил 14 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,13500.0,0.0,1.0,0.0,0.0,7,0,35.19072940330328,6.364273856956934e-07,0,0.0,0.0005363664408357486,,True,0,1,0.0013,0.0179,0.0367,0.03,0.0543,0.8,0.1122
100000008631800100,peripheral,R7,0.3,8,0.0279,"граница выборки (4-е колено): получил 13 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,12850.0,0.0,1.0,0.0,0.0,1,0,0.6217464988676665,1.1244339220847643e-08,0,0.0,0.00029375478295456074,,True,0,1,0.0002,0.0171,0.0367,0.03,0.0148,0.8,0.079
100000003220685100,peripheral,R7,0.3,5,0.2079,"граница выборки (4-е колено): получил 1,3 млн ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,1306000.0,0.0,2.0,0.0,0.0,7,0,390.35145146214643,7.059539769961506e-06,1,0.0,0.0005399479209549984,,True,0,1,0.0045,0.1413,0.0367,0.03,0.0543,0.8,0.2134
100000003072205100,peripheral,R7,0.3,7,0.1919,"граница выборки (4-е колено): получил 163 тыс ₸ от 2, исходящие не выгружены — роль не определить",4,False,True,2.0,0.0,163000.0,0.0,2.0,0.0,0.0,8,0,15.036622865069733,2.7193862537018424e-07,0,0.0,0.0003203974380679838,,True,0,2,0.0009,0.1004,0.0367,0.03,0.0839,0.8,0.2015
100000001202637100,peripheral,R7,0.3,8,0.1042,"граница выборки (4-е колено): получил 10 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,9,0,8.058550873075275,1.4573958970471428e-07,0,0.0,0.0005511624903345256,,True,0,1,0.0006,0.0118,0.0367,0.03,0.0909,0.8,0.136
100000002835874100,peripheral,R7,0.3,7,0.1603,"граница выборки (4-е колено): получил 59 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,58700.0,0.0,1.0,0.0,0.0,8,0,38.88108782857778,7.031678370788087e-07,0,0.0,0.00029460429151578543,,True,0,1,0.0014,0.0704,0.0367,0.03,0.0839,0.8,0.1779
100000002707106100,peripheral,R7,0.3,15,0.0743,"граница выборки (4-е колено): получил 15 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,15000.0,0.0,2.0,0.0,0.0,7,0,1.5571364134348982,2.8160946748688795e-08,1,0.0,0.0002878904905348135,,True,0,1,0.0003,0.0208,0.0367,0.03,0.0543,0.8,0.1137
100000008343415100,peripheral,R7,0.3,6,0.1493,"граница выборки (4-е колено): получил 100 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,100000.0,0.0,3.0,0.0,0.0,7,0,318.43341093095387,5.758895785147499e-06,1,0.0,0.00043590039712592483,,True,0,1,0.0041,0.087,0.0367,0.03,0.0543,0.8,0.1697
100000004981068100,peripheral,R7,0.3,6,0.0669,"граница выборки (4-е колено): получил 10 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,7,0,108.3999208765978,1.960421946998272e-06,0,0.0,0.0003805184609924227,,True,0,1,0.0024,0.0118,0.0367,0.03,0.0543,0.8,0.1082
100000004241142100,peripheral,R7,0.3,1,0.0991,"граница выборки (4-е колено): получил 27 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,27102.0,0.0,1.0,0.0,0.0,7,0,22.940286832250518,4.148770719821477e-07,0,0.0,0.0005324557913868465,,True,0,1,0.0011,0.0432,0.0367,0.03,0.0543,0.8,0.1322
100000008190411100,peripheral,R7,0.3,28,0.1658,"граница выборки (4-е колено): получил 198 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,198450.0,0.0,12.0,0.0,0.0,7,0,9.661380793730551,1.7472690748454184e-07,1,0.0,0.00042600553514962554,,True,0,1,0.0007,0.1058,0.0367,0.03,0.0543,0.8,0.182
100000008699083100,peripheral,R7,0.3,13,0.2027,"граница выборки (4-е колено): получил 238 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,238500.0,0.0,1.0,0.0,0.0,8,0,0.9614070942141174,1.7387130472565578e-08,0,0.0,0.00030777032217442805,,True,0,1,0.0002,0.1112,0.0367,0.03,0.0839,0.8,0.2096
100000008136608100,peripheral,R7,0.3,8,0.1684,"граница выборки (4-е колено): получил 170 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,170000.0,0.0,1.0,0.0,0.0,7,0,870.7105027412115,1.5746874769391846e-05,0,0.0,0.000566834401212237,,True,0,1,0.0067,0.1023,0.0367,0.03,0.0543,0.8,0.184
100000008695157100,peripheral,R7,0.3,6,0.1883,"граница выборки (4-е колено): получил 426 тыс ₸ от 1, исходящие не выгружены — роль не определить",4,False,True,1.0,0.0,425546.0,0.0,3.0,0.0,0.0,7,0,109.80672689116076,1.985864155477908e-06,1,0.0,0.0004996948511918675,,True,0,1,0.0024,0.1251,0.0367,0.03,0.0543,0.8,0.1988
